N      Time         Average_OB     Max_OB   Min_OB  
1000   0.0000000710 9.23           10       5       
1100   0.0000000545 9.46           11       6       
1200   0.0000000525 9.48           11       5       
1300   0.0000000546 9.60           11       6       
1400   0.0000000543 9.62           11       4       
1500   0.0000000547 9.71           11       6       
1600   0.0000000525 10.07          11       5       
1700   0.0000000553 10.17          11       3       
1800   0.0000000606 10.19          11       5       
1900   0.0000000600 10.20          11       5       
2000   0.0000000580 10.24          11       6       
2100   0.0000000557 10.42          12       6       
2200   0.0000000555 10.47          12       7       
2300   0.0000000561 10.45          12       5       
2400   0.0000000604 10.50          12       6       
2500   0.0000000640 10.50          12       5       
2600   0.0000000546 10.65          12       7       
2700   0.0000000470 10.66          12       5       
2800   0.0000000396 10.65          12       6       
2900   0.0000000338 10.72          12       6       
3000   0.0000000290 10.71          12       5       
3100   0.0000000255 11.07          12       4       
3200   0.0000000244 11.12          12       4       
3300   0.0000000239 11.12          12       5       
3400   0.0000000235 11.15          12       4       
3500   0.0000000246 11.13          12       4       
3600   0.0000000236 11.21          12       7       
3700   0.0000000238 11.18          12       6       
3800   0.0000000239 11.21          12       4       
3900   0.0000000241 11.21          12       5       
4000   0.0000000235 11.21          12       6       
4100   0.0000000266 11.43          12       3       
4200   0.0000000245 11.45          13       5       
4300   0.0000000244 11.44          13       6       
4400   0.0000000243 11.43          13       5       
4500   0.0000000238 11.43          13       5       
4600   0.0000000239 11.44          13       6       
4700   0.0000000243 11.48          13       6       
4800   0.0000000238 11.50          13       6       
4900   0.0000000251 11.50          13       6       
5000   0.0000000236 11.51          13       5       
5100   0.0000000233 11.50          13       7       
5200   0.0000000246 11.62          13       6       
5300   0.0000000249 11.63          13       6       
5400   0.0000000248 11.65          13       7       
5500   0.0000000247 11.65          13       4       
5600   0.0000000245 11.64          13       7       
5700   0.0000000251 11.67          13       6       
5800   0.0000000259 11.67          13       7       
5900   0.0000000253 11.68          13       6       
6000   0.0000000252 11.69          13       6       
6100   0.0000000252 11.69          13       5       
6200   0.0000000274 12.09          13       6       
6300   0.0000000252 12.11          13       4       
6400   0.0000000255 12.11          13       6       
6500   0.0000000252 12.13          13       6       
6600   0.0000000253 12.11          13       6       
6700   0.0000000249 12.12          13       6       
6800   0.0000000249 12.14          13       6       
6900   0.0000000255 12.13          13       4       
7000   0.0000000253 12.14          13       3       
7100   0.0000000255 12.14          13       6       
7200   0.0000000250 12.21          13       5       
7300   0.0000000256 12.19          13       7       
7400   0.0000000253 12.20          13       7       
7500   0.0000000255 12.20          13       6       
7600   0.0000000249 12.19          13       7       
7700   0.0000000251 12.23          13       7       
7800   0.0000000256 12.22          13       6       
7900   0.0000000251 12.22          13       7       
8000   0.0000000249 12.23          13       7       
8100   0.0000000247 12.22          13       8       
8200   0.0000000300 12.43          13       7       
8300   0.0000000252 12.41          14       5       
8400   0.0000000248 12.43          14       6       
8500   0.0000000258 12.44          14       6       
8600   0.0000000249 12.43          14       6       
8700   0.0000000245 12.45          14       7       
8800   0.0000000249 12.44          14       4       
8900   0.0000000249 12.44          14       7       
9000   0.0000000249 12.44          14       7       
9100   0.0000000247 12.46          14       8       
9200   0.0000000250 12.45          14       3       
9300   0.0000000247 12.49          14       7       
9400   0.0000000248 12.49          14       6       
9500   0.0000000258 12.48          14       7       
9600   0.0000000253 12.48          14       7       
9700   0.0000000251 12.49          14       7       
9800   0.0000000253 12.48          14       7       
9900   0.0000000262 12.50          14       5       
10000  0.0000000249 12.51          14       6       
