N      Time         Average_OB     Max_OB   Min_OB  
1000   0.0000003860 364.36         996      1       
1100   0.0000003745 355.23         1087     1       
1200   0.0000005217 503.26         1199     1       
1300   0.0000003123 295.18         1261     1       
1400   0.0000007729 754.66         1393     44      
1500   0.0000003787 348.67         1474     1       
1600   0.0000006181 601.07         1527     1       
1700   0.0000007176 770.96         1642     32      
1800   0.0000006128 654.63         1773     1       
1900   0.0000008911 991.25         1888     74      
2000   0.0000007200 902.30         1998     1       
2100   0.0000006481 726.84         2088     1       
2200   0.0000010500 1302.29        2176     1       
2300   0.0000006357 895.19         2233     2       
2400   0.0000007700 1124.70        2400     1       
2500   0.0000005796 843.15         2488     1       
2600   0.0000006027 954.72         2561     1       
2700   0.0000004444 993.04         2696     1       
2800   0.0000006536 1206.44        2789     1       
2900   0.0000008807 1564.74        2866     8       
3000   0.0000003213 630.92         2990     1       
3100   0.0000007255 1458.85        3100     1       
3200   0.0000006997 1416.42        3190     1       
3300   0.0000008197 1860.26        3261     14      
3400   0.0000003932 870.94         3360     1       
3500   0.0000005311 1215.99        3496     1       
3600   0.0000010106 2495.14        3586     55      
3700   0.0000006781 1680.08        3675     13      
3800   0.0000005595 1472.11        3787     1       
3900   0.0000008762 2321.92        3885     1       
4000   0.0000005338 1476.84        3993     9       
4100   0.0000006622 1860.17        4079     1       
4200   0.0000005881 1728.47        4167     1       
4300   0.0000009516 2845.74        4298     24      
4400   0.0000005195 1578.38        4359     49      
4500   0.0000007069 2212.78        4424     1       
4600   0.0000007026 2292.67        4562     1       
4700   0.0000004351 1382.29        4652     1       
4800   0.0000005819 1941.67        4790     1       
4900   0.0000006782 2298.34        4821     18      
5000   0.0000005664 1931.31        4948     29      
5100   0.0000007890 2768.21        5069     21      
5200   0.0000002833 982.27         5139     1       
5300   0.0000005581 1958.15        5216     5       
5400   0.0000007687 2813.85        5324     209     
5500   0.0000003749 1343.45        5421     1       
5600   0.0000005857 2217.39        5557     1       
5700   0.0000006739 2534.55        5688     3       
5800   0.0000006505 2503.31        5757     1       
5900   0.0000007859 3058.39        5801     4       
6000   0.0000006860 2635.65        5986     8       
6100   0.0000008882 3460.76        6054     93      
6200   0.0000007253 2809.29        6175     1       
6300   0.0000003654 1377.05        6277     1       
6400   0.0000007808 3023.31        6400     1       
6500   0.0000007983 3107.63        6440     1       
6600   0.0000008020 3121.82        6461     1       
6700   0.0000004337 1661.56        6696     1       
6800   0.0000004704 1808.24        6764     1       
6900   0.0000005735 2152.57        6848     1       
7000   0.0000005251 2009.32        6996     1       
7100   0.0000007461 2937.86        7082     1       
7200   0.0000007829 3026.85        7143     13      
7300   0.0000007438 2878.66        7294     1       
7400   0.0000012030 4718.87        7389     2       
7500   0.0000010048 3943.90        7433     13      
7600   0.0000006512 2527.99        7444     1       
7700   0.0000011504 4527.03        7623     11      
7800   0.0000009410 3668.43        7652     52      
7900   0.0000004363 1697.48        7893     1       
8000   0.0000012798 5040.97        7994     6       
8100   0.0000009126 3568.82        8000     1       
8200   0.0000008466 3323.10        8117     1       
8300   0.0000009546 3712.87        8258     20      
8400   0.0000007274 2820.65        8313     1       
8500   0.0000012324 4843.78        8448     46      
8600   0.0000012545 4927.48        8558     12      
8700   0.0000005597 2127.66        8677     23      
8800   0.0000012156 4605.59        8796     14      
8900   0.0000008112 3116.53        8849     1       
9000   0.0000006814 2551.57        8958     1       
9100   0.0000013021 5070.59        9060     1       
9200   0.0000014945 5909.02        9197     81      
9300   0.0000010898 4316.21        9274     1       
9400   0.0000011831 4638.72        9379     1       
9500   0.0000008294 3221.39        9459     40      
9600   0.0000013246 5232.57        9590     5       
9700   0.0000008425 3298.23        9625     1       
9800   0.0000010329 3922.99        9732     1       
9900   0.0000013068 5147.53        9876     28      
10000  0.0000009097 3572.81        9867     1       
